FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,Mag,True,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft
2021-07-01 14:41:00,678465660,169,169,0.0,0.0,0.0,78.6,78.6,85.3,84.2,73.8,75.0,29.90,15,1647
2021-07-01 14:41:30,678465690,168,168,0.0,0.0,0.0,79.0,79.0,85.0,84.9,74.1,75.4,29.90,13,1675
2021-07-01 14:42:00,678465720,168,168,0.7,0.2,-0.7,78.2,78.1,86.1,83.1,73.7,74.8,29.90,15,1620
2021-07-01 14:42:30,678465750,167,167,1.8,0.4,-1.8,78.1,78.1,85.7,82.9,73.5,74.8,29.90,10,1610
2021-07-01 14:43:00,678465780,169,169,1.3,0.3,-1.3,77.7,77.7,86.7,82.4,73.4,74.7,29.90,13,1586
2021-07-01 14:43:30,678465810,168,168,0.0,0.0,0.0,78.0,78.1,85.7,82.9,73.4,74.7,29.90,10,1606
2021-07-01 14:44:00,678465840,167,167,0.0,0.0,0.0,78.5,78.4,84.9,83.7,73.6,74.8,29.90,13,1638
2021-07-01 14:44:30,678465870,168,168,0.0,0.0,0.0,77.7,77.7,86.5,82.4,73.3,74.5,29.89,15,1586
2021-07-01 14:45:00,678465900,170,170,0.0,0.0,0.0,77.9,77.9,86.1,82.8,73.4,74.7,29.90,7,1591
2021-07-01 14:45:30,678465930,170,170,0.0,0.0,0.0,78.0,77.9,86.4,82.8,73.6,74.8,29.90,10,1601
2021-07-01 14:46:00,678465960,169,169,0.0,0.0,0.0,78.1,78.1,86.1,83.1,73.6,74.8,29.90,7,1603
2021-07-01 14:46:30,678465990,168,168,0.0,0.0,0.0,78.0,78.1,86.9,83.1,73.8,74.8,29.89,15,1615
2021-07-01 14:47:00,678466020,168,168,0.0,0.0,0.0,77.8,77.7,88.7,82.8,74.2,75.0,29.89,18,1608
2021-07-01 14:47:30,678466050,169,169,0.0,0.0,0.0,77.7,77.7,88.3,82.6,73.9,75.0,29.90,10,1588
2021-07-01 14:48:00,678466080,168,168,1.2,0.2,-1.1,77.8,77.9,89.6,83.3,74.5,75.4,29.90,10,1608
2021-07-01 14:48:30,678466110,168,168,1.1,0.2,-1.1,77.3,77.4,89.7,82.0,74.0,75.0,29.91,2,1556
2021-07-01 14:49:00,678466140,169,169,0.0,0.0,0.0,77.5,77.5,90.7,82.8,74.5,75.2,29.90,10,1583
2021-07-01 14:49:30,678466170,167,167,0.0,0.0,0.0,77.1,77.0,91.6,81.7,74.4,75.0,29.90,15,1564
2021-07-01 14:50:00,678466200,167,167,0.0,0.0,0.0,77.1,77.2,90.2,81.9,74.0,74.8,29.90,7,1551
2021-07-01 14:50:30,678466230,168,168,0.0,0.0,0.0,77.5,77.5,90.8,82.8,74.6,75.4,29.90,7,1583
2021-07-01 14:51:00,678466260,169,169,0.0,0.0,0.0,77.4,77.4,90.3,82.2,74.3,75.2,29.90,7,1571
2021-07-01 14:51:30,678466290,167,167,0.0,0.0,0.0,77.0,77.0,91.5,81.7,74.4,75.0,29.90,13,1559
2021-07-01 14:52:00,678466320,166,166,0.0,0.0,0.0,77.1,77.2,91.0,81.9,74.3,75.0,29.90,13,1559
2021-07-01 14:52:30,678466350,167,167,0.0,0.0,0.0,77.1,77.2,91.9,82.0,74.6,75.4,29.90,13,1566
2021-07-01 14:53:00,678466380,168,168,0.0,0.0,0.0,76.9,76.8,92.1,81.1,74.4,75.0,29.89,18,1551
2021-07-01 14:53:30,678466410,168,168,0.0,0.0,0.0,77.3,77.4,90.2,82.2,74.2,75.2,29.89,18,1578
2021-07-01 14:54:00,678466440,168,168,0.0,0.0,0.0,77.1,77.0,91.6,81.7,74.4,75.0,29.90,10,1556
